x,y,yaw
5.1694779072728805,4.256162847388151,1.9744760510588992
5.159290722430408,4.27990470281323,1.9777267253008117
5.14904903694578,4.303563092890548,1.980914578649326
5.138754252404568,4.327139757922871,1.9840387598326885
5.128407770392346,4.350636438212965,1.9870984340569635
5.118010992494683,4.374054874063593,1.9900927831837645
5.107565320297155,4.397396805777524,1.9930210058925182
5.097072155385335,4.420663973657523,1.9958823178276806
5.086532899344794,4.443858118006353,1.998675951730934
5.075948953761106,4.466980979126782,2.0014011575598776
5.065321720219843,4.490034297321571,2.004057202593169
5.054652600306577,4.513019812893491,2.0066433715231593
5.043942995606881,4.535939266145305,2.009158966536629
5.033194307706329,4.558794397379777,2.0116033073841884
5.022407938190494,4.581586946899676,2.0139757314394577
5.0115852886449455,4.604318655007765,2.0162755937481824
5.000727760655259,4.626991262006809,2.0185022670685924
4.989836755807008,4.649606508199576,2.020655141903789
4.978913675685761,4.672166133888828,2.022733626526118
4.967959921877095,4.694671879377334,2.0247371469955433
4.95697689596658,4.717125484967855,2.026665147171775
4.94596599953979,4.73952869096316,2.028517088721238
4.934928634182298,4.761883237666014,2.0302924511201743
4.923866201479676,4.784190865379183,2.031990731653685
4.9127801030174965,4.806453314405431,2.0336114454120997
4.9016717403813335,4.828672325047524,2.0351541252854837
4.890542515156758,4.850849637608227,2.0366183219565652
4.879393828929343,4.872986992390306,2.0380036038930722
4.868227083284662,4.895086129696526,2.039309557340211
4.857043679808289,4.917148789829653,2.04053578631398
4.845845020085792,4.9391767130924515,2.0416819125954464
4.834632505702749,4.96117163978769,2.0427475757274736
4.82340753824473,4.983135310218129,2.043732433014049
4.812171519297307,5.005069464686538,2.0446361595222924
4.800925850446054,5.026975843495681,2.0454584480889237
4.789671933276545,5.048856186948322,2.0461990093305884
4.77841116937435,5.070712235347229,2.046857571658785
4.767144960325044,5.092545728995168,2.047433881300427
4.755874707714199,5.1143584081949,2.0479277023237024
4.744601813127385,5.136152013249195,2.0483388166698884
4.733327678150179,5.157928284460816,2.048667024191911
4.72205370436815,5.17968896213253,2.048912142699193
4.710781293366874,5.2014357865670995,2.0490740080094745
4.699511846731922,5.223170498067294,2.049152474008071
4.6882467660488665,5.244894836935877,2.0491474127142624
4.67698745290328,5.266610543475612,2.049058714355053
4.665735308880736,5.288319357989268,2.048886287447008
4.654491735566807,5.310023020779609,2.0486300588855237
4.643258134547065,5.3317232721494,2.0482899740416025
4.632035907407086,5.353421852401407,2.047865996866788
4.620826455732437,5.375120501838395,2.0473581100052867
4.609631181108694,5.396820960763129,2.046766314913762
4.59845148512143,5.418524969478376,2.0460906319888283
4.587288769356218,5.4402342682869005,2.045331100701197
4.576144435398628,5.461950597491468,2.044487779736761
4.565019884834236,5.483675697394844,2.043560747144796
4.553916519248612,5.505411308299793,2.0425501004919906
4.542835740227331,5.527159170509083,2.0414559570224045
4.531778949355964,5.548921024325477,2.0402784538230656
4.520747548220084,5.570698610051741,2.0390177479943183
4.509742938405265,5.592493667990641,2.0376740168249117
4.498766521497078,5.6143079384449415,2.036247457970653
4.487819699081096,5.63614316171741,2.0347382896363975
4.476903872742893,5.658001078110809,2.033146750760784
4.466020444068041,5.6798834279279085,2.031473101202866
4.455170814642112,5.701791951471467,2.029717621929501
4.4443563860506785,5.723728389044256,2.027880615203485
4.433578559879315,5.745694480949039,2.0259624047714038
4.422838737713591,5.767691967488581,2.023963336049379
4.412138321139084,5.789722588965647,2.0218837763073596
4.401478711741362,5.811788085683004,2.0197241148498573
4.390861311106001,5.8338901979434175,2.017484763192504
4.380287520818572,5.8560306660496515,2.0151661552337528
4.369758742464647,5.878211230304472,2.0127687474198486
4.359276377629801,5.900433631010643,2.010293018903096
4.348841827899605,5.922699608470935,2.007739471691747
4.338456494859631,5.945010902988106,2.0051086307899455
4.328121780095455,5.967369254864927,2.002401044327708
4.317839085192647,5.9897764044041635,1.9996172836791
