x,y,yaw
6.647723265123293,4.2031046406982435,2.845695125811836
6.599896224629016,4.217684565168518,2.845695125811836
6.552069184134739,4.232264489638793,2.845695125811836
6.504242143640462,4.246844414109068,2.845695125811836
6.456415103146185,4.261424338579343,2.845695125811836
6.408588062651908,4.276004263049618,2.845695125811836
6.3607610221576305,4.290584187519893,2.845695125811836
6.312933981663353,4.305164111990168,2.845695125811836
6.265106941169076,4.319744036460443,2.845695125811836
6.217279900674799,4.334323960930718,2.845695125811836
6.169452860180522,4.3489038854009925,2.845695125811836
6.121625819686245,4.363483809871267,2.845695125811836
6.073900607978827,4.378386834523049,2.8118178028855048
6.026978544437117,4.395640310131111,2.7553555980082858
5.981104906092884,4.415514206896283,2.698893393131067
5.936425898366421,4.437945184051747,2.642431188253848
5.893083919230483,4.46286175107351,2.585968983376629
5.851217105368894,4.49018449553027,2.52950677849941
5.810958891916475,4.519826336181446,2.473044573622191
5.764514946065962,4.557807108963613,2.473044573622191
5.724594021056263,4.587901663519882,2.52950677849941
5.683038410499732,4.615695434383948,2.585968983376629
5.639980557684635,4.641099839091077,2.642431188253848
5.595557693746216,4.664033910406022,2.698893393131067
5.5499114002927215,4.684424554376424,2.7553555980082858
5.503187158165875,4.702206783293015,2.8118178028855048
5.455599739548915,4.717539951835487,2.8231102438609486
5.408485837993851,4.734262474008595,2.7666480389837296
5.362390704467442,4.753617089291591,2.7101858341065106
5.317461250324749,4.775542111937187,2.6537236292292916
5.273840671744748,4.799967663966078,2.5972614243520726
5.23166799334495,4.826815897877409,2.5407992194748537
5.1910776250913635,4.856001244759165,2.4843370145976347
5.152198933915945,4.887430687007744,2.4278748097204157
5.115155831406899,4.921004054787496,2.3714126048431967
5.080066378885863,4.95661434528539,2.3149503999659777
5.047042411130697,4.994148063743278,2.2584881950887588
5.0161891799430816,5.033485585180881,2.2020259902115398
4.987605018696957,5.07450153565659,2.145563785334321
4.961381028936904,5.117065191850988,2.089101580457102
4.940863927407895,5.162506204624164,2.0458652540850317
4.917993940276397,5.206969264444705,2.0458652540850317
4.8951239531449,5.251432324265246,2.0458652540850317
4.872253966013402,5.295895384085787,2.0458652540850317
4.849383978881905,5.340358443906328,2.0458652540850317
4.826513991750407,5.384821503726869,2.0458652540850317
4.80364400461891,5.42928456354741,2.0458652540850317
4.7807740174874125,5.4737476233679505,2.0458652540850317
4.757904030355915,5.518210683188491,2.0458652540850317
4.735034043224418,5.562673743009032,2.0458652540850317
4.71216405609292,5.607136802829573,2.0458652540850317
4.689294068961423,5.651599862650114,2.0458652540850317
4.666424081829925,5.696062922470655,2.0458652540850317
4.643554094698428,5.740525982291196,2.0458652540850317
4.62068410756693,5.784989042111737,2.0458652540850317
4.597814120435433,5.829452101932278,2.0458652540850317
